term,estimate,se,ci_lower,ci_upper,pvalue,significant,or,or_ci_lower,or_ci_upper,model
Intercept,1.0336249011795369,0.23781231706911832,0.567521324644045,1.4997284777150286,1.3839687207510531e-05,True,2.8112378466780776,1.7638895189527743,4.480472357071013,gee_extent_any
C(condition)[T.1],-0.3730518506977665,0.3265335768372901,-1.0130459010418975,0.26694219964636456,0.253262481236065,False,0.6886295259968258,0.36311129241128703,1.305964958912615,gee_extent_any
C(procedure_code)[T.2],-1.2994278531278372,0.3273485345916471,-1.9410191913194295,-0.6578365149362448,7.200713180782449e-05,True,0.2726877658623901,0.14355756257047886,0.5179707451114997,gee_extent_any
C(procedure_code)[T.3],1.6439640023146975,0.45868468228407283,0.7449585447777174,2.542969459851678,0.00033826442995195556,True,5.175645172083656,2.106354113792787,12.71737870280442,gee_extent_any
C(grader)[T.Grader 2],-0.5060532125293342,0.15134104237492635,-0.80267620496694,-0.2094302200917284,0.0008264118941430594,True,0.6028702903972788,0.448128075340653,0.8110462321902369,gee_extent_any
